clip_id,source_dataset,split,source_label_folder,source_binary_label,core_label,source_file_name,source_video_path,clip_path,event_center_time,video_duration,clip_start_time,clip_end_time,clip_duration,center_offset_in_clip,time_of_event,time_of_alert,light_conditions,weather,scene,time_to_accident,status,error,manual_label
nexar_train_positive_00118,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00118.mp4,data/nexar_collision_prediction/train/positive/00118.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00118.mp4,20.333,39.9,15.333,25.333,10,5,20.333,19.4,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00119,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00119.mp4,data/nexar_collision_prediction/train/positive/00119.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00119.mp4,17.365,38.301,12.365,22.365,10,5,17.365,16.107,Twilight,Clear,Urban,,exists,,collision
nexar_train_positive_00121,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00121.mp4,data/nexar_collision_prediction/train/positive/00121.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00121.mp4,19.3,40.5,14.3,24.3,10,5,19.3,18.733,Normal,Rain,Urban,,exists,,collision
nexar_train_positive_00122,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00122.mp4,data/nexar_collision_prediction/train/positive/00122.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00122.mp4,20.217,40.368,15.217,25.217,10,5,20.217,19.448,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00123,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00123.mp4,data/nexar_collision_prediction/train/positive/00123.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00123.mp4,19.467,40.533,14.467,24.467,10,5,19.467,18.133,Normal,Rain,Urban,,exists,,near_miss
nexar_train_positive_00124,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00124.mp4,data/nexar_collision_prediction/train/positive/00124.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00124.mp4,20.733,41.3,15.733,25.733,10,5,20.733,20,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00125,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00125.mp4,data/nexar_collision_prediction/train/positive/00125.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00125.mp4,20.624,40.393,15.624,25.624,10,5,20.624,19.873,Normal,Cloudy,Urban,,exists,,collision
nexar_train_positive_00127,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00127.mp4,data/nexar_collision_prediction/train/positive/00127.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00127.mp4,18.117,40.098,13.117,23.117,10,5,18.117,16.419,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00128,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00128.mp4,data/nexar_collision_prediction/train/positive/00128.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00128.mp4,19.267,40.267,14.267,24.267,10,5,19.267,18.333,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00129,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00129.mp4,data/nexar_collision_prediction/train/positive/00129.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00129.mp4,20.567,40.1,15.567,25.567,10,5,20.567,19.733,Normal,Cloudy,Urban,,exists,,collision
nexar_train_positive_00130,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00130.mp4,data/nexar_collision_prediction/train/positive/00130.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00130.mp4,19.6,40.033,14.6,24.6,10,5,19.6,18,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00131,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00131.mp4,data/nexar_collision_prediction/train/positive/00131.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00131.mp4,19.581,41.226,14.581,24.581,10,5,19.581,18.645,Normal,Cloudy,Other,,exists,,collision
nexar_train_positive_00132,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00132.mp4,data/nexar_collision_prediction/train/positive/00132.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00132.mp4,20.167,41.733,15.167,25.167,10,5,20.167,19.267,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00133,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00133.mp4,data/nexar_collision_prediction/train/positive/00133.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00133.mp4,19.903,39.868,14.903,24.903,10,5,19.903,18.276,Normal,Cloudy,Urban,,exists,,collision
nexar_train_positive_00135,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00135.mp4,data/nexar_collision_prediction/train/positive/00135.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00135.mp4,19.3,40.433,14.3,24.3,10,5,19.3,19.067,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00136,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00136.mp4,data/nexar_collision_prediction/train/positive/00136.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00136.mp4,19.15,39.902,14.15,24.15,10,5,19.15,16.507,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00138,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00138.mp4,data/nexar_collision_prediction/train/positive/00138.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00138.mp4,19.6,39.833,14.6,24.6,10,5,19.6,17.7,Normal,Clear,Highway,,exists,,near_miss
nexar_train_positive_00141,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00141.mp4,data/nexar_collision_prediction/train/positive/00141.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00141.mp4,20.619,40.327,15.619,25.619,10,5,20.619,19.835,Normal,Clear,Highway,,exists,,collision
nexar_train_positive_00142,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00142.mp4,data/nexar_collision_prediction/train/positive/00142.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00142.mp4,20.921,40.401,15.921,25.921,10,5,20.921,19.486,Normal,Cloudy,Urban,,exists,,collision
nexar_train_positive_00143,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00143.mp4,data/nexar_collision_prediction/train/positive/00143.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00143.mp4,20.074,39.77,15.074,25.074,10,5,20.074,18.929,Normal,Cloudy,Sub-urban,,exists,,collision
nexar_train_positive_00144,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00144.mp4,data/nexar_collision_prediction/train/positive/00144.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00144.mp4,20.233,40.1,15.233,25.233,10,5,20.233,18.3,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00145,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00145.mp4,data/nexar_collision_prediction/train/positive/00145.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00145.mp4,17.4,37.667,12.4,22.4,10,5,17.4,15.233,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00147,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00147.mp4,data/nexar_collision_prediction/train/positive/00147.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00147.mp4,19.517,44.067,14.517,24.517,10,5,19.517,18.367,Normal,Clear,Other,,exists,,collision
nexar_train_positive_00148,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00148.mp4,data/nexar_collision_prediction/train/positive/00148.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00148.mp4,19.233,40.1,14.233,24.233,10,5,19.233,17.3,Normal,Cloudy,Urban,,exists,,collision
nexar_train_positive_00149,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00149.mp4,data/nexar_collision_prediction/train/positive/00149.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00149.mp4,21.433,39.933,16.433,26.433,10,5,21.433,19.033,Normal,Cloudy,Urban,,exists,,collision
nexar_train_positive_00151,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00151.mp4,data/nexar_collision_prediction/train/positive/00151.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00151.mp4,20.32,40.234,15.32,25.32,10,5,20.32,18.252,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00152,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00152.mp4,data/nexar_collision_prediction/train/positive/00152.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00152.mp4,20.091,40.784,15.091,25.091,10,5,20.091,18.621,Normal,Cloudy,Urban,,exists,,collision
nexar_train_positive_00153,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00153.mp4,data/nexar_collision_prediction/train/positive/00153.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00153.mp4,20.554,40.234,15.554,25.554,10,5,20.554,17.651,Normal,Cloudy,Highway,,exists,,collision
nexar_train_positive_00154,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00154.mp4,data/nexar_collision_prediction/train/positive/00154.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00154.mp4,20.333,40.2,15.333,25.333,10,5,20.333,17.367,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00155,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00155.mp4,data/nexar_collision_prediction/train/positive/00155.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00155.mp4,19.221,40.294,14.221,24.221,10,5,19.221,17.31,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00157,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00157.mp4,data/nexar_collision_prediction/train/positive/00157.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00157.mp4,19.294,39.967,14.294,24.294,10,5,19.294,17.596,Normal,Cloudy,Urban,,exists,,collision
nexar_train_positive_00158,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00158.mp4,data/nexar_collision_prediction/train/positive/00158.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00158.mp4,22.867,40.733,17.867,27.867,10,5,22.867,20.733,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00160,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00160.mp4,data/nexar_collision_prediction/train/positive/00160.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00160.mp4,19.833,40.167,14.833,24.833,10,5,19.833,17.567,Normal,Rain,Urban,,exists,,collision
nexar_train_positive_00162,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00162.mp4,data/nexar_collision_prediction/train/positive/00162.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00162.mp4,19.983,42.633,14.983,24.983,10,5,19.983,19.95,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00163,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00163.mp4,data/nexar_collision_prediction/train/positive/00163.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00163.mp4,18.758,39.097,13.758,23.758,10,5,18.758,17.613,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00164,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00164.mp4,data/nexar_collision_prediction/train/positive/00164.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00164.mp4,10.226,18,5.226,15.226,10,5,10.226,9.093,Normal,Clear,Highway,,exists,,near_miss
nexar_train_positive_00166,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00166.mp4,data/nexar_collision_prediction/train/positive/00166.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00166.mp4,19.816,40.197,14.816,24.816,10,5,19.816,18.407,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00167,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00167.mp4,data/nexar_collision_prediction/train/positive/00167.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00167.mp4,20,40.333,15,25,10,5,20,18.233,Normal,Rain,Urban,,exists,,collision
nexar_train_positive_00168,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00168.mp4,data/nexar_collision_prediction/train/positive/00168.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00168.mp4,19.133,39.267,14.133,24.133,10,5,19.133,17.833,Normal,Cloudy,Urban,,exists,,collision
nexar_train_positive_00169,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00169.mp4,data/nexar_collision_prediction/train/positive/00169.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00169.mp4,19.903,39.968,14.903,24.903,10,5,19.903,18.742,Normal,Rain,Urban,,exists,,collision
nexar_train_positive_00170,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00170.mp4,data/nexar_collision_prediction/train/positive/00170.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00170.mp4,21.133,40.633,16.133,26.133,10,5,21.133,20,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00171,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00171.mp4,data/nexar_collision_prediction/train/positive/00171.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00171.mp4,10.067,19,5.067,15.067,10,5,10.067,6.833,Normal,Cloudy,Highway,,exists,,collision
nexar_train_positive_00172,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00172.mp4,data/nexar_collision_prediction/train/positive/00172.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00172.mp4,18.433,40.333,13.433,23.433,10,5,18.433,17.8,Normal,Cloudy,Urban,,exists,,collision
nexar_train_positive_00173,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00173.mp4,data/nexar_collision_prediction/train/positive/00173.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00173.mp4,9.263,18,4.263,14.263,10,5,9.263,6.397,Normal,Cloudy,Urban,,exists,,collision
nexar_train_positive_00174,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00174.mp4,data/nexar_collision_prediction/train/positive/00174.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00174.mp4,20,40.033,15,25,10,5,20,19,Normal,Rain,Urban,,exists,,collision
nexar_train_positive_00175,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00175.mp4,data/nexar_collision_prediction/train/positive/00175.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00175.mp4,19.052,36.12,14.052,24.052,10,5,19.052,17.851,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00177,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00177.mp4,data/nexar_collision_prediction/train/positive/00177.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00177.mp4,19.667,40.2,14.667,24.667,10,5,19.667,19.067,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00179,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00179.mp4,data/nexar_collision_prediction/train/positive/00179.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00179.mp4,20,39.767,15,25,10,5,20,18.967,Normal,Cloudy,Urban,,exists,,collision
