row_id,source_dataset,source_event_type,source_row_index,video_id,source_url,source_file_name,source_video_path,clip_path,original_time_range,event_start_time,event_end_time,event_center_time,time_of_event,time_of_alert,manual_label,event_label,core_label,source_binary_label,light_conditions,weather,scene,status,error,saved_raw_URL,saved_raw_Time,saved_raw_Location_of_crash,saved_raw_Light_condition,saved_raw_Weather,saved_raw_Road_surface_condition,saved_raw_Road_type,saved_raw_Road_flat,saved_raw_Lanes,saved_raw_Traffic_condition,saved_raw_Ego_vehicle_model,saved_raw_ADAS_mode,saved_raw_Ego_pre_movement,saved_raw_Other_pre_movement,saved_raw_Ego_pre_avoid_seconds,saved_raw_Other_pre_avoid_seconds,saved_raw_Ego_pre_avoid_movement,saved_raw_Other_pre_avoid_movement,saved_raw_Guilty,saved_raw_Crash_type,saved_raw_Type_of_impact,saved_raw_Crash_with,saved_raw_Crash_vehicle_type,saved_raw_Total_number_of_vehicles,saved_raw_Crash_reason,saved_raw_Ego_most_damaged_area,saved_raw_Other_most_damaged_area,saved_raw_Crash_severity,saved_raw_Ego_fix_fee,saved_raw_Note,saved_raw_time,saved_raw_Takeover_time_for_ADAS,saved_raw_Ego_pre_reaction_seconds,saved_raw_Other_pre_reaction_seconds,saved_raw_Avoid_reason,saved_raw_
saved_crash_000040,saved_av_dataset,crash,40,HD0dz8G-2sM,https://youtu.be/HD0dz8G-2sM,HD0dz8G-2sM.mp4,,,01:25-01:38,85.0,98.0,91.5,91.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/HD0dz8G-2sM,01:25-01:38,california,Daylight,Clear,Dry,Road_segement,Flat,1,Moderate_traffic,Small_vehicle,ADAS,Proceeding_straight,Proceeding_straight,1.366666667,,Right_turn,No_action,No,Off_road,Front_to_rear,Vehicle,Small_vehicle,4,Wrong_way_driving,Front_center_bumper,Rear_center_bumper,Property_damage_only,total,n,,,,,,
saved_crash_000041,saved_av_dataset,crash,41,HD0dz8G-2sM,https://youtu.be/HD0dz8G-2sM,HD0dz8G-2sM.mp4,,,4:52-4:56,292.0,296.0,294.0,294.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/HD0dz8G-2sM,4:52-4:56,california,Daylight,Clear,Dry,Signalized_intersection,Flat,3,Moderate_traffic,N/A,ADAS+,Proceeding_straight,Making_right_turn,0.933333333,,Left_turn,No_action,Yes,Rear_end,Front_to_rear,Vehicle,Small_vehicle,2,Following_too_closely,Right_front_fender,Rear_left_bumper,Property_damage_only,n,n,,,,,,
saved_crash_000042,saved_av_dataset,crash,42,HD0dz8G-2sM,https://youtu.be/HD0dz8G-2sM,HD0dz8G-2sM.mp4,,,06:23-06:37,383.0,397.0,390.0,390.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/HD0dz8G-2sM,06:23-06:37,california,Daylight,Clear,Dry,Road_segement,Flat,1,Light_traffic,Small_vehicle,ADAS,Making_right_turn,Parked,,,No_action,No_action,Yes,Off_road,Front_to_side,Vehicle,Middle_vehicle,2,Failure_to_yield,Front_center_bumper,Rear_left_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000043,saved_av_dataset,crash,43,HD0dz8G-2sM,https://youtu.be/HD0dz8G-2sM,HD0dz8G-2sM.mp4,,,7:26-7:37,446.0,457.0,451.5,451.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/HD0dz8G-2sM,7:26-7:37,california,Daylight,Clear,Dry,Highway/Freeway,Flat,1,Congested,Small_vehicle,ADAS,Making_right_turn,Making_right_turn,4.533333333,1.666666667,Decelerating,Right_turn,No,Rear_end,Front_to_rear,Vehicle,Small_vehicle,2,Following_too_closely,Rear_right_bumper,Overturn,Property_damage_only,13000,n,,,,,,
saved_crash_000044,saved_av_dataset,crash,44,HD0dz8G-2sM,https://youtu.be/HD0dz8G-2sM,HD0dz8G-2sM.mp4,,,9:56-10:12,596.0,612.0,604.0,604.0,,collision,collision,collision,collision_or_near_miss,Dark,Clear,Other,metadata_only,,https://youtu.be/HD0dz8G-2sM,9:56-10:12,california,Dark_lighted,Clear,Dry,Workzone,Flat,2,Moderate_traffic,N/A,ADAS,Proceeding_straight,Making_left_turn,0.333333333,,Left_turn,No_action,No,Left_turn,Front_to_side,Vehicle,Middle_vehicle,2,Improper_lane_change,Front_center_bumper,Left_front_door,Minor_injury,25000,n,,,,,,
saved_crash_000045,saved_av_dataset,crash,45,HD0dz8G-2sM,https://youtu.be/HD0dz8G-2sM,HD0dz8G-2sM.mp4,,,11:16-11:26,676.0,686.0,681.0,681.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/HD0dz8G-2sM,11:16-11:26,california,Daylight,Clear,Dry,Highway/Freeway,Flat,4,Congested,Middle_vehicle,ADAS,Stopped,Proceeding_straight,,0.333333333,No_action,Right_turn,No,Rear_end,Front_to_rear,Vehicle,Small_vehicle,2,Following_too_closely,Rear_right_bumper,Front_left_bumper,Minor_injury,idk,n,,,,,,
saved_crash_000046,saved_av_dataset,crash,46,HD0dz8G-2sM,https://youtu.be/HD0dz8G-2sM,HD0dz8G-2sM.mp4,,,15:04-15:14,904.0,914.0,909.0,909.0,,collision,collision,collision,collision_or_near_miss,Normal,Cloudy,Other,metadata_only,,https://youtu.be/HD0dz8G-2sM,15:04-15:14,california,Daylight,Cloudy,Dry,Highway/Freeway,Flat,3,Congested,Middle_vehicle,ADAS,Stopped,Proceeding_straight,,0.733333333,No_action,Right_turn,No,Rear_end,Front_to_rear,Vehicle,Middle_vehicle,2,Following_too_closely,Rear_right_bumper,Front_left_bumper,Property_damage_only,27000,n,,,,,,
saved_crash_000047,saved_av_dataset,crash,47,HD0dz8G-2sM,https://youtu.be/HD0dz8G-2sM,HD0dz8G-2sM.mp4,,,15:58-16:16,958.0,976.0,967.0,967.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/HD0dz8G-2sM,15:58-16:16,california,Daylight,Clear,Dry,Highway/Freeway,Flat,5,Congested,Middle_vehicle,ADAS+,Proceeding_straight,Proceeding_straight,,,No_action,No_action,No,Rear_end,Front_to_rear,Vehicle,Small_vehicle,2,Following_too_closely,Rear_center_bumper,Front_center_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000048,saved_av_dataset,crash,48,HD0dz8G-2sM,https://youtu.be/HD0dz8G-2sM,HD0dz8G-2sM.mp4,,,16:55-17:11,1015.0,1031.0,1023.0,1023.0,,collision,collision,collision,collision_or_near_miss,Dark,Clear,Other,metadata_only,,https://youtu.be/HD0dz8G-2sM,16:55-17:11,california,Dark_lighted,Clear,Dry,Highway/Freeway,Flat,5,Congested,Middle_vehicle,ADAS,Proceeding_straight,Proceeding_straight,,,No_action,No_action,No,Rear_end,Front_to_rear,Vehicle,Small_vehicle,2,Following_too_closely,Rear_center_bumper,Front_center_bumper,Property_damage_only,10000,n,,,,,,
saved_crash_000049,saved_av_dataset,crash,49,HD0dz8G-2sM,https://youtu.be/HD0dz8G-2sM,HD0dz8G-2sM.mp4,,,22:03-22:18,1323.0,1338.0,1330.5,1330.5,,collision,collision,collision,collision_or_near_miss,Dark,Clear,Other,metadata_only,,https://youtu.be/HD0dz8G-2sM,22:03-22:18,california,Dark_not_lighted,Clear,Dry,Highway/Freeway,Flat,3,Moderate_traffic,Small_vehicle,ADAS,Proceeding_straight,Proceeding_straight,,,No_action,No_action,No,Sideswipe,Sideswipe_same_direction,Vehicle,Middle_vehicle,2,Improper_lane_change,Front_left_bumper,other,Property_damage_only,8800,n,,,,,,
saved_crash_000050,saved_av_dataset,crash,50,HD0dz8G-2sM,https://youtu.be/HD0dz8G-2sM,HD0dz8G-2sM.mp4,,,26:17-26:27,1577.0,1587.0,1582.0,1582.0,,collision,collision,collision,collision_or_near_miss,Dark,Clear,Other,metadata_only,,https://youtu.be/HD0dz8G-2sM,26:17-26:27,california,Dark_not_lighted,Clear,Dry,Highway/Freeway,Flat,3,Congested,N/A,ADAS,Proceeding_straight,Proceeding_straight,,1.366666667,No_action,Left_turn,No,Rear_end,Front_to_rear,Vehicle,Small_vehicle,2,Following_too_closely,Rear_center_bumper,Front_center_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000051,saved_av_dataset,crash,51,HD0dz8G-2sM,https://youtu.be/HD0dz8G-2sM,HD0dz8G-2sM.mp4,,,28:57-29:16,1737.0,1756.0,1746.5,1746.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/HD0dz8G-2sM,28:57-29:16,california,Daylight,Clear,Dry,Signalized_intersection,Flat,3,Congested,Small_vehicle,ADAS,Proceeding_straight,Making_right_turn,,,No_action,No_action,No,Angle,Front_to_side,Vehicle,Middle_vehicle,2,Improper_lane_change,Left_rear_door,Front_right_bumper,Property_damage_only,n,n,,,,,,
saved_crash_000052,saved_av_dataset,crash,52,HD0dz8G-2sM,https://youtu.be/HD0dz8G-2sM,HD0dz8G-2sM.mp4,,,30:34-30:43,1834.0,1843.0,1838.5,1838.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/HD0dz8G-2sM,30:34-30:43,california,Daylight,Clear,Dry,Signalized_intersection,Flat,3,Moderate_traffic,Middle_vehicle,ADAS,Proceeding_straight,Making_left_turn,1.033333333,,Decelerating,No_action,No,Angle,Front_to_side,Vehicle,Small_vehicle,2,Running_red_light,Front_center_bumper,Right_rear_door,Minor_injury,total,n,,,,,,
saved_crash_000053,saved_av_dataset,crash,53,HD0dz8G-2sM,https://youtu.be/HD0dz8G-2sM,HD0dz8G-2sM.mp4,,,31:06-31:16,1866.0,1876.0,1871.0,1871.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/HD0dz8G-2sM,31:06-31:16,california,Daylight,Clear,Dry,Road_segement,Flat,1,Moderate_traffic,Small_vehicle,ADAS,Proceeding_straight,Proceeding_straight,,,No_action,No_action,No,Head_on,Front_to_side,Vehicle,Middle_vehicle,2,Failure_to_yield,Rear_left_bumper,Front_center_bumper,Property_damage_only,13000,,,,,,,
saved_crash_000054,saved_av_dataset,crash,54,HD0dz8G-2sM,https://youtu.be/HD0dz8G-2sM,HD0dz8G-2sM.mp4,,,32:28-32:43,1948.0,1963.0,1955.5,1955.5,,collision,collision,collision,collision_or_near_miss,Dark,Clear,Other,metadata_only,,https://youtu.be/HD0dz8G-2sM,32:28-32:43,california,Dark_lighted,Clear,Dry,Highway/Freeway,Flat,5,Moderate_traffic,Small_vehicle,ADAS,Proceeding_straight,Making_left_turn,2.7,,Right_turn,No_action,No,Rear_end,Front_to_rear,Vehicle,Small_vehicle,2,Improper_lane_change,Front_center_bumper,Rear_right_bumper,Property_damage_only,9200,,,,,,,
saved_crash_000055,saved_av_dataset,crash,55,HD0dz8G-2sM,https://youtu.be/HD0dz8G-2sM,HD0dz8G-2sM.mp4,,,37:05-37:20,2225.0,2240.0,2232.5,2232.5,,collision,collision,collision,collision_or_near_miss,Dark,Clear,Other,metadata_only,,https://youtu.be/HD0dz8G-2sM,37:05-37:20,california,Dark_not_lighted,Clear,Dry,Road_segement,Flat,1,Moderate_traffic,Middle_vehicle,ADAS,Proceeding_straight,Making_left_turn,,,No_action,No_action,No,Sideswipe,Sideswipe_opposite_direction,Vehicle,Small_vehicle,2,Wrong_way_driving,Front_left_bumper,Front_left_bumper,Minor_injury,total,n,,,,,,
saved_crash_000056,saved_av_dataset,crash,56,HD0dz8G-2sM,https://youtu.be/HD0dz8G-2sM,HD0dz8G-2sM.mp4,,,39:42-40:03,2382.0,2403.0,2392.5,2392.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/HD0dz8G-2sM,39:42-40:03,california,Daylight,Clear,Dry,Highway/Freeway,Flat,2,Congested,Small_vehicle,ADAS,Stopped,Proceeding_straight,,,No_action,No_action,No,Rear_end,Front_to_rear,Vehicle,Small_vehicle,2,Following_too_closely,Rear_center_bumper,Front_center_bumper,Property_damage_only,1000,n,,,,,,
saved_crash_000057,saved_av_dataset,crash,57,HD0dz8G-2sM,https://youtu.be/HD0dz8G-2sM,HD0dz8G-2sM.mp4,,,41:49-42:02,2509.0,2522.0,2515.5,2515.5,,collision,collision,collision,collision_or_near_miss,Dark,Clear,Other,metadata_only,,https://youtu.be/HD0dz8G-2sM,41:49-42:02,california,Dark_not_lighted,Clear,Dry,Highway/Freeway,Flat,5,Moderate_traffic,Middle_vehicle,ADAS,Proceeding_straight,other,,,No_action,No_action,No,other,other,Vehicle,other,1,other,Windshield,other,Property_damage_only,idk,n,,,,,,
saved_crash_000058,saved_av_dataset,crash,58,HD0dz8G-2sM,https://youtu.be/HD0dz8G-2sM,HD0dz8G-2sM.mp4,,,42:19-42:39,2539.0,2559.0,2549.0,2549.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/HD0dz8G-2sM,42:19-42:39,california,Daylight,Clear,Dry,Signalized_intersection,Flat,2,Red_light_stopped,Small_vehicle,ADAS+,Stopped,Proceeding_straight,,0.6,No_action,Right_turn,No,Rear_end,Front_to_rear,Vehicle,Middle_vehicle,2,Following_too_closely,Rear_center_bumper,Front_left_bumper,Property_damage_only,total,n,,,,,,
saved_crash_000059,saved_av_dataset,crash,59,HD0dz8G-2sM,https://youtu.be/HD0dz8G-2sM,HD0dz8G-2sM.mp4,,,43:22-43:36,2602.0,2616.0,2609.0,2609.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/HD0dz8G-2sM,43:22-43:36,california,Daylight,Clear,Dry,Signalized_intersection,Flat,3,Moderate_traffic,Middle_vehicle,ADAS,Making_left_turn,Proceeding_straight,,,No_action,No_action,No,Left_turn,Front_to_side,Vehicle,Middle_vehicle,2,Running_red_light,Left_front_door,Front_center_bumper,Property_damage_only,total,n,,,,,,
saved_crash_000060,saved_av_dataset,crash,60,HD0dz8G-2sM,https://youtu.be/HD0dz8G-2sM,HD0dz8G-2sM.mp4,,,43:45-44:05,2625.0,2645.0,2635.0,2635.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/HD0dz8G-2sM,43:45-44:05,california,Daylight,Clear,Dry,Highway/Freeway,Flat,1,Light_traffic,N/A,ADAS,Making_right_turn,other,,,No_action,No_action,Yes,other,other,Infrastructure,other,1,other,Undercarriage,other,Property_damage_only,n,n,,,,,,
saved_crash_000061,saved_av_dataset,crash,61,HD0dz8G-2sM,https://youtu.be/HD0dz8G-2sM,HD0dz8G-2sM.mp4,,,45:36-45:54,2736.0,2754.0,2745.0,2745.0,,collision,collision,collision,collision_or_near_miss,Dark,Clear,Other,metadata_only,,https://youtu.be/HD0dz8G-2sM,45:36-45:54,california,Dark_lighted,Clear,Dry,Highway/Freeway,Flat,2,Congested,Middle_vehicle,ADAS,Proceeding_straight,Proceeding_straight,,,No_action,No_action,No,Rear_end,Front_to_rear,Vehicle,Middle_vehicle,2,Following_too_closely,Rear_center_bumper,Front_center_bumper,Property_damage_only,23000,n,,,,,,
saved_crash_000062,saved_av_dataset,crash,62,HD0dz8G-2sM,https://youtu.be/HD0dz8G-2sM,HD0dz8G-2sM.mp4,,,46:26-46:34,2786.0,2794.0,2790.0,2790.0,,collision,collision,collision,collision_or_near_miss,Normal,Cloudy,Urban,metadata_only,,https://youtu.be/HD0dz8G-2sM,46:26-46:34,california,Daylight,Cloudy,Wet,nonSignalized_intersection,Flat,1,Light_traffic,Middle_vehicle,ADAS,Proceeding_straight,Making_left_turn,0.566666667,,Left_turn,No_action,No,Angle,Front_to_side,Vehicle,Small_vehicle,2,Failure_to_yield,Front_center_bumper,Front_left_bumper,Property_damage_only,n,n,,,,,,
saved_crash_000063,saved_av_dataset,crash,63,HD0dz8G-2sM,https://youtu.be/HD0dz8G-2sM,HD0dz8G-2sM.mp4,,,47:51-48:08,2871.0,2888.0,2879.5,2879.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/HD0dz8G-2sM,47:51-48:08,california,Daylight,Clear,Dry,Signalized_intersection,Flat,3,Light_traffic,Small_vehicle,ADAS,Making_left_turn,Making_right_turn,,,No_action,No_action,No,Head_on,Front_to_front,Vehicle,Small_vehicle,2,Wrong_way_driving,Front_left_bumper,Front_left_bumper,Severe_injury,toatal,n,,,,,,
saved_crash_000064,saved_av_dataset,crash,64,26dVw652FbQ,https://youtu.be/26dVw652FbQ,26dVw652FbQ.mp4,,,00:17-00:26,17.0,26.0,21.5,21.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/26dVw652FbQ,00:17-00:26,new york,Daylight,Clear,Dry,nonSignalized_intersection,Flat,1,Moderate_traffic,Middle_vehicle,ADAS,Proceeding_straight,Proceeding_straight,,,No_action,No_action,No,Head_on,Front_to_side,Vehicle,Middle_vehicle,2,Failure_to_yield,Left_front_door,Front_center_bumper,Property_damage_only,total,n,,,,,,
saved_crash_000065,saved_av_dataset,crash,65,26dVw652FbQ,https://youtu.be/26dVw652FbQ,26dVw652FbQ.mp4,,,01:09-01:37,69.0,97.0,83.0,83.0,,collision,collision,collision,collision_or_near_miss,Dark,Snow,Other,metadata_only,,https://youtu.be/26dVw652FbQ,01:09-01:37,pennsylvania,Dark_not_lighted,Snow,Wet,Highway/Freeway,Flat,2,Moderate_traffic,Small_vehicle,ADAS,Proceeding_straight,other,,,No_action,No_action,Yes,other,other,Vehicle,other,1,Slippery_road,Front_right_bumper,other,Property_damage_only,idk,n,,,,,,
saved_crash_000066,saved_av_dataset,crash,66,26dVw652FbQ,https://youtu.be/26dVw652FbQ,26dVw652FbQ.mp4,,,04:44-04:55,284.0,295.0,289.5,289.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/26dVw652FbQ,04:44-04:55,carlifornia,Daylight,Clear,Dry,nonSignalized_intersection,Flat,2,Moderate_traffic,Middle_vehicle,ADAS,Proceeding_straight,Proceeding_straight,,0.4,No_action,Right_turn,No,Rear_end,Front_to_rear,Vehicle,Small_vehicle,2,Following_too_closely,Rear_center_bumper,Front_center_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000067,saved_av_dataset,crash,67,26dVw652FbQ,https://youtu.be/26dVw652FbQ,26dVw652FbQ.mp4,,,07:38-08:06,458.0,486.0,472.0,472.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/26dVw652FbQ,07:38-08:06,texas,Daylight,Clear,Dry,Road_segement,Flat,1,Moderate_traffic,Middle_vehicle,ADAS,Backing,Backing,,,No_action,No_action,No,other,Rear_to_rear,Vehicle,Middle_vehicle,2,Backing_without_caution,Rear_left_bumper,Rear_right_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000068,saved_av_dataset,crash,68,26dVw652FbQ,https://youtu.be/26dVw652FbQ,26dVw652FbQ.mp4,,,08:27-08:40,507.0,520.0,513.5,513.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/26dVw652FbQ,08:27-08:40,mexico,Daylight,Clear,Dry,Highway/Freeway,Flat,2,Congested,Small_vehicle,ADAS,Stopped,Proceeding_straight,,,No_action,No_action,No,Rear_end,Front_to_rear,Vehicle,Middle_vehicle,2,Following_too_closely,Rear_center_bumper,Front_left_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000069,saved_av_dataset,crash,69,GZ1bwNqtthI,https://youtu.be/GZ1bwNqtthI,GZ1bwNqtthI.mp4,,,01:53-02:19,113.0,139.0,126.0,126.0,,collision,collision,collision,collision_or_near_miss,Dark,Clear,Other,metadata_only,,https://youtu.be/GZ1bwNqtthI,01:53-02:19,mexico,Dark_lighted,Clear,Dry,Road_segement,Flat,1,Light_traffic,Middle_vehicle,ADAS,Backing,Stopped,,,No_action,No_action,Both_at_fault,Angle,Rear_to_side,Vehicle,Small_vehicle,2,Backing_without_caution,Rear_center_bumper,Right_front_door,Property_damage_only,idk,n,,,,,,
saved_crash_000070,saved_av_dataset,crash,70,GZ1bwNqtthI,https://youtu.be/GZ1bwNqtthI,GZ1bwNqtthI.mp4,,,04:42-04:57,282.0,297.0,289.5,289.5,,collision,collision,collision,collision_or_near_miss,Normal,Cloudy,Rural,metadata_only,,https://youtu.be/GZ1bwNqtthI,04:42-04:57,north carolina,Daylight,Cloudy,Dry,Rural_road,Flat,1,Light_traffic,Small_vehicle,ADAS,Making_right_turn,other,,,No_action,No_action,Yes,Right_turn,other,Infrastructure,other,1,Failure_to_yield,Left_front_door,other,Property_damage_only,idk,n,,,,,,
saved_crash_000071,saved_av_dataset,crash,71,GZ1bwNqtthI,https://youtu.be/GZ1bwNqtthI,GZ1bwNqtthI.mp4,,,12:29-12:46,749.0,766.0,757.5,757.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/GZ1bwNqtthI,12:29-12:46,colorado,Daylight,Clear,Snow_ice,Road_segement,Flat,1,Moderate_traffic,N/A,ADAS,Making_left_turn,Making_right_turn,1.266666667,,Right_turn,No_action,No,Sideswipe,Sideswipe_opposite_direction,Vehicle,Small_vehicle,2,Slippery_road,Left_front_door,Left_front_door,Property_damage_only,idk,n,,,,,,
saved_crash_000072,saved_av_dataset,crash,72,ZUlbz0h_4Ao,https://youtu.be/ZUlbz0h_4Ao,ZUlbz0h_4Ao.mp4,,,00:01-00:15,1.0,15.0,8.0,8.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/ZUlbz0h_4Ao,00:01-00:15,florida,Daylight,Clear,Dry,nonSignalized_intersection,Flat,1,Congested,Small_vehicle,ADAS,Proceeding_straight,Proceeding_straight,,,No_action,No_action,No,Head_on,Front_to_side,Vehicle,Small_vehicle,2,Failure_to_yield,Front_center_bumper,Front_center_bumper,Property_damage_only,total,n,,,,,,
saved_crash_000073,saved_av_dataset,crash,73,ZUlbz0h_4Ao,https://youtu.be/ZUlbz0h_4Ao,ZUlbz0h_4Ao.mp4,,,01:16-01:27,76.0,87.0,81.5,81.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/ZUlbz0h_4Ao,01:16-01:27,arizona,Daylight,Clear,Dry,Signalized_intersection,Flat,3,Moderate_traffic,Small_vehicle,ADAS,Proceeding_straight,Proceeding_straight,,,No_action,No_action,No,Head_on,Front_to_side,Vehicle,Middle_vehicle,2,Running_red_light,Left_rear_door,Front_center_bumper,Property_damage_only,total,n,,,,,,
saved_crash_000074,saved_av_dataset,crash,74,ZUlbz0h_4Ao,https://youtu.be/ZUlbz0h_4Ao,ZUlbz0h_4Ao.mp4,,,02:31-02:52,151.0,172.0,161.5,161.5,,collision,collision,collision,collision_or_near_miss,Normal,Cloudy,Rural,metadata_only,,https://youtu.be/ZUlbz0h_4Ao,02:31-02:52,UK,Daylight,Cloudy,Dry,Rural_road,Flat,1,Moderate_traffic,Middle_vehicle,ADAS,Proceeding_straight,Making_right_turn,,,No_action,No_action,No,Sideswipe,Sideswipe_same_direction,Vehicle,Middle_vehicle,2,Improper_lane_change,Left_front_door,Right_front_door,Property_damage_only,total,n,,,,,,
saved_crash_000075,saved_av_dataset,crash,75,ZUlbz0h_4Ao,https://youtu.be/ZUlbz0h_4Ao,ZUlbz0h_4Ao.mp4,,,08:07-08:17,487.0,497.0,492.0,492.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/ZUlbz0h_4Ao,08:07-08:17,new jersey,Daylight,Clear,Dry,nonSignalized_intersection,Flat,1,Light_traffic,Middle_vehicle,ADAS,Proceeding_straight,Proceeding_straight,0.633333333,,Right_turn,No_action,No,Head_on,Front_to_side,Vehicle,Small_vehicle,2,Failure_to_yield,Left_front_door,Front_center_bumper,Property_damage_only,16000,n,,,,,,
saved_crash_000076,saved_av_dataset,crash,76,V03P0J4s6OA,https://youtu.be/V03P0J4s6OA,V03P0J4s6OA.mp4,,,00:16-00:27,16.0,27.0,21.5,21.5,,collision,collision,collision,collision_or_near_miss,Normal,Cloudy,Other,metadata_only,,https://youtu.be/V03P0J4s6OA,00:16-00:27,florida,Daylight,Cloudy,Dry,Highway/Freeway,Flat,3,Moderate_traffic,Small_vehicle,ADAS+,Proceeding_straight,other,,,No_action,No_action,No,other,other,Vehicle,other,1,other,Front_center_bumper,other,Property_damage_only,idk,n,,,,,,
saved_crash_000077,saved_av_dataset,crash,77,V03P0J4s6OA,https://youtu.be/V03P0J4s6OA,V03P0J4s6OA.mp4,,,03:58-04:28,238.0,268.0,253.0,253.0,,collision,collision,collision,collision_or_near_miss,Normal,Cloudy,Other,metadata_only,,https://youtu.be/V03P0J4s6OA,03:58-04:28,australia,Daylight,Cloudy,Dry,Highway/Freeway,Flat,3,Moderate_traffic,Small_vehicle,ADAS+,Proceeding_straight,Making_right_turn,,,No_action,No_action,No,Sideswipe,Sideswipe_same_direction,Vehicle,Middle_vehicle,2,Improper_lane_change,Front_left_bumper,Rear_right_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000078,saved_av_dataset,crash,78,V03P0J4s6OA,https://youtu.be/V03P0J4s6OA,V03P0J4s6OA.mp4,,,04:53-05:14,293.0,314.0,303.5,303.5,,collision,collision,collision,collision_or_near_miss,Normal,Cloudy,Rural,metadata_only,,https://youtu.be/V03P0J4s6OA,04:53-05:14,australia,Daylight,Cloudy,Dry,Unpaved_road,Flat,1,Light_traffic,Small_vehicle,ADAS,Stopped,Backing,,,No_action,No_action,No,other,Front_to_rear,Vehicle,Middle_vehicle,2,Backing_without_caution,Front_center_bumper,Rear_center_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000079,saved_av_dataset,crash,79,V03P0J4s6OA,https://youtu.be/V03P0J4s6OA,V03P0J4s6OA.mp4,,,05:36-05:53,336.0,353.0,344.5,344.5,,collision,collision,collision,collision_or_near_miss,Normal,Cloudy,Urban,metadata_only,,https://youtu.be/V03P0J4s6OA,05:36-05:53,canada,Daylight,Cloudy,Dry,nonSignalized_intersection,Flat,3,Congested,Small_vehicle,ADAS,Proceeding_straight,Proceeding_straight,,,No_action,No_action,No,Head_on,Front_to_side,Vehicle,Small_vehicle,2,Failure_to_yield,Front_center_bumper,Right_front_door,Property_damage_only,10000,n,,,,,,
